,name_vacancy,salary_min,salary_max,salary_currency,url_vacancy,source
155,Курьер в интернет-магазин,,53 000,руб.,https://hh.ru/vacancy/46243766?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
156,Водитель-курьер на своем автомобиле,60 000,100 000,руб.,https://hh.ru/vacancy/43910112?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
157,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/46980636?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
158,Водитель-курьер (экспедитор) с личным легковым автомобилем,90 000,150 000,руб.,https://hh.ru/vacancy/47203768?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
159,Водитель-курьер,60 000,65 000,руб.,https://hh.ru/vacancy/47307369?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
160,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/47203998?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
161,Курьер по доставке банковских карт,60 000,90 000,руб.,https://hh.ru/vacancy/47179065?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
162,Пеший курьер,30 000,37 500,руб.,https://hh.ru/vacancy/44519516?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
163,Внутренний курьер в банк,25 000,25 000,руб.,https://hh.ru/vacancy/47187912?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
164,Водитель-курьер на личном автомобиле,60 000,110 000,руб.,https://hh.ru/vacancy/42231340?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
165,Водитель-курьер,,110 000,руб.,https://hh.ru/vacancy/47174076?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
166,Пеший курьер,,110 000,руб.,https://hh.ru/vacancy/47147387?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
167,Пеший курьер,45 000,65 000,руб.,https://hh.ru/vacancy/46888517?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
168,Пеший курьер,,,,https://hh.ru/vacancy/42582838?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
169,Водитель-курьер на маршруте,,,,https://hh.ru/vacancy/47156124?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
170,Грузчик-курьер,50 000,65 000,руб.,https://hh.ru/vacancy/41611351?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
171,Водитель-курьер,,65 000,руб.,https://hh.ru/vacancy/44265019?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
172,Курьер в Яндекс,47 000,102 000,руб.,https://hh.ru/vacancy/47123835?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
173,Водитель-курьер на автомобиле компании,,102 000,руб.,https://hh.ru/vacancy/46025032?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
174,Водитель-курьер (выходного дня),,102 000,руб.,https://hh.ru/vacancy/45263689?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
175,"Курьер пеший( без продаж, метро Тушинская)",35 000,35 000,руб.,https://hh.ru/vacancy/44867551?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
176,Водитель-курьер на автомобиле компании(м.Варшавская),35 000,120 000,руб.,https://hh.ru/vacancy/46607440?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
177,Водитель-курьер на личном автомобиле (ул. Рябиновая),35 000,120 000,руб.,https://hh.ru/vacancy/46479023?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
178,Водитель-курьер на личном автомобиле(м.Дубровка),35 000,120 000,руб.,https://hh.ru/vacancy/46483137?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
179,Водитель-курьер,90 000,110 000,руб.,https://hh.ru/vacancy/46891649?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
180,Водитель-курьер на личном автомобиле(м.Чертановская),90 000,120 000,руб.,https://hh.ru/vacancy/46483974?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
181,Водитель-курьер на личном автомобиле (м.Киевская),90 000,120 000,руб.,https://hh.ru/vacancy/46607185?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
182,Курьер,75 000,120 000,руб.,https://hh.ru/vacancy/47279281?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
183,Пеший курьер (Инвитро),75 000,75 000,руб.,https://hh.ru/vacancy/47273841?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
184,Курьер,25 000,35 000,руб.,https://hh.ru/vacancy/47294605?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
185,Водитель-курьер на личном автомобиле,90 000,100 000,руб.,https://hh.ru/vacancy/47287014?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
186,Курьер по району (свободный график),90 000,60 000,руб.,https://hh.ru/vacancy/44621349?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
187,Водитель-курьер с личным легковым автомобилем,90 000,150 000,руб.,https://hh.ru/vacancy/47284063?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
188,Водитель-курьер(доставка документов),60 000,75 000,руб.,https://hh.ru/vacancy/47291018?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
189,Курьер,,75 000,руб.,https://hh.ru/vacancy/45688302?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
190,Водитель-курьер с личным автомобилем,80 000,120 000,руб.,https://hh.ru/vacancy/46184414?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
191,Водитель-Курьер на личном автомобиле по доставке заказов СДЭК,80 000,100 000,руб.,https://hh.ru/vacancy/47278527?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
192,Водитель-курьер с личным автомобилем,80 000,100 000,руб.,https://hh.ru/vacancy/47279803?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
193,Курьер - водитель на личном автомобиле,60 000,90 000,руб.,https://hh.ru/vacancy/47304650?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
194,Водитель-курьер,95 000,105 000,руб.,https://hh.ru/vacancy/47230074?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
195,Курьер (доставка документов),35 000,55 000,руб.,https://hh.ru/vacancy/46389321?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
196,Водитель-курьер на личном автомобиле,,55 000,руб.,https://hh.ru/vacancy/41737702?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
197,Курьер,40 000,85 000,руб.,https://hh.ru/vacancy/47306566?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
198,Пеший курьер/курьер на электровелосипед в Dominos Pizza (м. Преображенская площадь),40 000,75 000,руб.,https://hh.ru/vacancy/47272365?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
199,Пеший курьер,36 000,39 000,руб.,https://hh.ru/vacancy/47307324?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
200,Пеший курьер,53 000,53 000,руб.,https://hh.ru/vacancy/46773464?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
201,Курьер в интернет-магазин,,53 000,руб.,https://hh.ru/vacancy/46243766?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
202,Водитель-курьер на своем автомобиле,60 000,100 000,руб.,https://hh.ru/vacancy/43910112?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
203,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/46980636?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
204,Водитель-курьер (экспедитор) с личным легковым автомобилем,90 000,150 000,руб.,https://hh.ru/vacancy/47203768?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
205,Водитель-курьер,60 000,65 000,руб.,https://hh.ru/vacancy/47307369?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
206,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/47203998?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
207,Курьер по доставке банковских карт,60 000,90 000,руб.,https://hh.ru/vacancy/47179065?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
208,Пеший курьер,30 000,37 500,руб.,https://hh.ru/vacancy/44519516?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
209,Внутренний курьер в банк,25 000,25 000,руб.,https://hh.ru/vacancy/47187912?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
210,Водитель-курьер на личном автомобиле,60 000,110 000,руб.,https://hh.ru/vacancy/42231340?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
211,Водитель-курьер,,110 000,руб.,https://hh.ru/vacancy/47174076?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
212,Пеший курьер,,110 000,руб.,https://hh.ru/vacancy/47147387?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
213,Пеший курьер,45 000,65 000,руб.,https://hh.ru/vacancy/46888517?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
214,Пеший курьер,,,,https://hh.ru/vacancy/42582838?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
215,Водитель-курьер на маршруте,,,,https://hh.ru/vacancy/47156124?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
216,Грузчик-курьер,50 000,65 000,руб.,https://hh.ru/vacancy/41611351?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
217,Водитель-курьер,,65 000,руб.,https://hh.ru/vacancy/44265019?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
218,Курьер в Яндекс,47 000,102 000,руб.,https://hh.ru/vacancy/47123835?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
219,Водитель-курьер на автомобиле компании,,102 000,руб.,https://hh.ru/vacancy/46025032?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
220,Водитель-курьер (выходного дня),,102 000,руб.,https://hh.ru/vacancy/45263689?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
221,"Курьер пеший( без продаж, метро Тушинская)",35 000,35 000,руб.,https://hh.ru/vacancy/44867551?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
222,Водитель-курьер на автомобиле компании(м.Варшавская),35 000,120 000,руб.,https://hh.ru/vacancy/46607440?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
223,Водитель-курьер на личном автомобиле (ул. Рябиновая),35 000,120 000,руб.,https://hh.ru/vacancy/46479023?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
224,Водитель-курьер на личном автомобиле(м.Дубровка),35 000,120 000,руб.,https://hh.ru/vacancy/46483137?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
225,Водитель-курьер,90 000,110 000,руб.,https://hh.ru/vacancy/46891649?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
226,Водитель-курьер на личном автомобиле(м.Чертановская),90 000,120 000,руб.,https://hh.ru/vacancy/46483974?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
227,Водитель-курьер на личном автомобиле (м.Киевская),90 000,120 000,руб.,https://hh.ru/vacancy/46607185?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
228,Курьер,75 000,120 000,руб.,https://hh.ru/vacancy/47279281?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
229,Пеший курьер (Инвитро),75 000,75 000,руб.,https://hh.ru/vacancy/47273841?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
230,Курьер,25 000,35 000,руб.,https://hh.ru/vacancy/47294605?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
231,Курьер по району (свободный график),25 000,60 000,руб.,https://hh.ru/vacancy/44621349?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
232,Водитель-курьер на личном автомобиле,90 000,100 000,руб.,https://hh.ru/vacancy/47287014?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
233,Водитель-курьер с личным автомобилем,80 000,100 000,руб.,https://hh.ru/vacancy/47279803?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
234,Курьер,,100 000,руб.,https://hh.ru/vacancy/45688302?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
235,Водитель-курьер с личным легковым автомобилем,90 000,150 000,руб.,https://hh.ru/vacancy/47284063?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
236,Водитель-курьер(доставка документов),60 000,75 000,руб.,https://hh.ru/vacancy/47291018?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
237,Водитель-курьер с личным автомобилем,80 000,120 000,руб.,https://hh.ru/vacancy/46184414?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
238,Курьер (доставка документов),35 000,55 000,руб.,https://hh.ru/vacancy/46389321?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
239,Водитель-Курьер на личном автомобиле по доставке заказов СДЭК,80 000,100 000,руб.,https://hh.ru/vacancy/47278527?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
240,Водитель-курьер на автомобиле компании,70 000,90 000,руб.,https://hh.ru/vacancy/46476711?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
241,Водитель-курьер на личном автомобиле,,90 000,руб.,https://hh.ru/vacancy/41737702?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
242,Курьер - водитель на личном автомобиле,60 000,90 000,руб.,https://hh.ru/vacancy/47304650?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
243,Водитель-курьер,95 000,105 000,руб.,https://hh.ru/vacancy/47230074?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
244,Пеший курьер/курьер на электровелосипед в Dominos Pizza (м. Преображенская площадь),95 000,75 000,руб.,https://hh.ru/vacancy/47272365?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
245,Курьер,40 000,85 000,руб.,https://hh.ru/vacancy/47306566?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
246,Пеший курьер,53 000,53 000,руб.,https://hh.ru/vacancy/46773464?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
247,Автокурьер на личном автомобиле,100 000,150 000,руб.,https://hh.ru/vacancy/47200357?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
248,Пеший курьер,36 000,39 000,руб.,https://hh.ru/vacancy/47307324?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
249,Курьер в интернет-магазин,,39 000,руб.,https://hh.ru/vacancy/46243766?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
250,Водитель-курьер на своем автомобиле,60 000,100 000,руб.,https://hh.ru/vacancy/43910112?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
251,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/46980636?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
252,Водитель-курьер,60 000,65 000,руб.,https://hh.ru/vacancy/47307369?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
253,Водитель-курьер (экспедитор) с личным легковым автомобилем,90 000,150 000,руб.,https://hh.ru/vacancy/47203768?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
254,Курьер по доставке банковских карт,60 000,90 000,руб.,https://hh.ru/vacancy/47179065?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
255,Водитель-курьер,,,,https://hh.ru/vacancy/47174076?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
256,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/47203998?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
257,Внутренний курьер в банк,25 000,25 000,руб.,https://hh.ru/vacancy/47187912?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
258,Пеший курьер,30 000,37 500,руб.,https://hh.ru/vacancy/44519516?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
259,Пеший курьер,,37 500,руб.,https://hh.ru/vacancy/47147387?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
260,Водитель-курьер на личном автомобиле,60 000,110 000,руб.,https://hh.ru/vacancy/42231340?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
261,Пеший курьер,,110 000,руб.,https://hh.ru/vacancy/42582838?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
262,Пеший курьер,45 000,65 000,руб.,https://hh.ru/vacancy/46888517?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
263,Водитель-курьер на маршруте,,,,https://hh.ru/vacancy/47156124?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
264,Грузчик-курьер,50 000,65 000,руб.,https://hh.ru/vacancy/41611351?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
